material_id,formula,chemsys,elements,nelements,nsites,volume,density,crystal_system,spacegroup_symbol,spacegroup_number,band_gap,is_gap_direct,is_metal,efermi,e_electronic,e_ionic,e_total,n_refractive,weighted_work_function,weighted_surface_energy,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,total_magnetization,total_magnetization_normalized_vol,ordering,num_magnetic_sites,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,theoretical,deprecated,has_props,possible_species,database_IDs,site_density,is_pv_candidate,is_ibsc_candidate,near_hull,gap_category,has_dielectric_data,has_elastic_data,has_experimental_ref
mp-849470,Li7Co(O2F)2,Co-F-Li-O,"['Co', 'F', 'Li', 'O']",4,28,273.66000478852845,2.542623507711134,Triclinic,P1,1,1.2277,False,False,1.64789854,,,,,,,-5.348299328214286,-2.197197502738094,0.08932093607143,False,,6.0000768,0.021925296700321003,FM,3,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Co3+', 'Li+']",{},0.10231674161387624,True,False,False,Janela PV (1.0–1.8 eV),False,False,False
mp-850795,Li7Fe(O2F)2,F-Fe-Li-O,"['F', 'Fe', 'Li', 'O']",4,28,275.4893702759371,2.488510622836097,Triclinic,P1,1,2.6388,False,False,2.96026815,,,,,,,-5.51414236,-2.267568785238095,0.09523757357142601,False,,10.0011595,0.036303250067262004,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Fe3+', 'O2-', 'Li+', 'F-']",{},0.10163731534162096,False,False,False,Gap largo (>2.6 eV),False,False,False
mp-856325,Li7Fe(O2F)2,F-Fe-Li-O,"['F', 'Fe', 'Li', 'O']",4,28,275.4893324710897,2.488510964329408,Triclinic,P1,1,0.0,False,True,1.2849920400000001,,,,,,,-4.116306793928572,-0.869733219166666,1.493073139642855,False,,8.6321453,0.031333864083125,FM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Fe2+', 'Li+', 'O-']",{},0.10163732928910546,False,False,False,Metal,False,False,False
mp-861786,Li7Co(O2F)2,Co-F-Li-O,"['Co', 'F', 'Li', 'O']",4,28,273.6599822853483,2.5426237167921792,Triclinic,P1,1,0.2553,False,False,1.28485288,,,,,,,-4.185418162857143,-1.034316337380952,1.2522021014285731,False,,4.002968,0.014627524150849001,FM,3,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Co3+', 'Li+']",{},0.1023167500274267,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-861543,Li7V(O2F)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,28,270.55274608865994,2.473725835200467,Triclinic,P1,1,0.07880000000000001,False,False,2.260157399999999,,,,,,,-4.194145725,-0.903723231666666,1.596544141785714,False,,4.0000089,0.014784580669860001,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'V3+', 'Li+']",{},0.1034918344196899,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-2224799,MgFe2(OF)2,F-Fe-Mg-O,"['F', 'Fe', 'Mg', 'O']",4,7,85.84905470544642,3.984382244550484,Monoclinic,P2/m,10,2.264199999999999,False,False,2.24612122,,,,,,,-6.915223494285715,-2.301775037857143,0.18099375857142802,False,,8.0000013,0.09318683039025301,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mg2+', 'O2-', 'Fe2+', 'F-']",{},0.08153846334147122,False,True,False,Janela IBSC (1.8–2.6 eV),False,False,False
mp-2230187,MgCo6(O5F)2,Co-F-Mg-O,"['Co', 'F', 'Mg', 'O']",4,19,198.46536261007245,4.818453426806432,Monoclinic,P2/m,10,0.0,False,True,2.25432326,,,,,,,-6.507353822105263,-1.363233551842105,0.22557818075187902,False,,15.0486067,0.075824851763006,FM,10,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mg2+', 'Co4+', 'O2-', 'F-', 'Co3+']",{},0.09573458940202857,False,False,False,Metal,False,False,False
mp-2228351,MgMn6(O5F)2,F-Mg-Mn-O,"['F', 'Mg', 'Mn', 'O']",4,19,215.18629119779638,4.259060768034225,Monoclinic,P2/m,10,0.0,False,True,2.26189927,,,,,,,-7.865436544210526,-2.080706198557169,0.157592222741229,False,,21.9608765,0.102055183802642,FiM,8,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mg2+', 'O2-', 'F-', 'Mn3+', 'Mn4+']",{},0.08829558748487121,False,False,False,Metal,False,False,False
mp-2231867,MgFe6(O5F)2,F-Fe-Mg-O,"['F', 'Fe', 'Mg', 'O']",4,19,218.8035015224139,4.229949198593618,Monoclinic,P2/m,10,0.0,False,True,1.8197565500000001,,,,,,,-7.285660140526316,-1.7194542418421062,0.23105493289473603,False,,25.9987663,0.11882244168444701,FM,8,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],{},0.08683590467154233,False,False,False,Metal,False,False,False
mp-1539853,LiV(OF)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,12,130.6139873779603,3.251513803426885,Monoclinic,P2_1/m,11,2.2316,False,False,-0.81876443,3.942910913333333,34.171601923333334,38.11451283666667,1.98567643722066,,,-6.836725545,-2.717316262222223,0.0,True,-0.007340414999998,0.0,0.0,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'V5+', 'Li+', 'O2-']",{},0.09187377432460858,False,True,True,Janela IBSC (1.8–2.6 eV),True,False,False
mp-1567479,Li3V2(O2F)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,22,241.15110554204287,3.094522849226957,Monoclinic,P2_1/m,11,1.5350000000000001,False,False,1.39124781,,,,,,,-7.019001091363637,-2.699966300909092,0.053512529886366005,False,,2.0006658,0.008296316102317,FiM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'V4+', 'V3+', 'Li+']",{},0.09122910695578157,True,False,False,Janela PV (1.0–1.8 eV),False,False,False
mp-1572353,Li3V2(O2F)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,22,242.28320029067768,3.080063352807324,Monoclinic,P2_1/m,11,1.3573,False,False,1.45257659,,,,,,,-7.019715041818182,-2.700248722727274,0.054658494318179006,False,,2.0001093,0.008255253759238001,FiM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'V4+', 'V3+', 'Li+']",{},0.09080282897702212,True,False,False,Janela PV (1.0–1.8 eV),False,False,False
mp-1567267,Li3V2(O2F)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,22,229.37893026110555,3.253339813585877,Monoclinic,P2_1/m,11,1.1533,False,False,1.68403708,,,,,,,-7.011415640000001,-2.691949320909092,0.06295789613636,False,,6.000034,0.026157738172246002,FM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'V4+', 'V3+', 'Li+']",{},0.09591116313497959,True,False,False,Janela PV (1.0–1.8 eV),False,False,False
mp-555219,CuWO3F2,Cu-F-O-W,"['Cu', 'F', 'O', 'W']",4,14,188.90110598299557,5.861185219735638,Monoclinic,P2_1/m,11,0.0,False,True,0.75956594,,,,,,,-7.140285780714286,-2.036153685714285,0.009029470089283,False,,2.0017651,0.010596894547458002,FM,2,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'W6+', 'Cu2+', 'O2-']",{'icsd': ['icsd-60759']},0.07411285353332048,False,False,True,Metal,False,False,True
mp-752823,Li2V(OF)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,28,296.63372396336456,3.01883939708691,Monoclinic,P2_1/m,11,1.648499999999999,False,False,1.01618262,,,,,,,-6.5927773882142855,-2.789151879166666,0.10033899321428401,False,,2.6900000000000003e-05,9.068422713569229e-08,AFM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'V4+', 'Li+']",{},0.09439250408176149,True,False,False,Janela PV (1.0–1.8 eV),False,False,False
mp-764397,Li3V2(O2F)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,22,224.94823731573604,3.317419221066242,Monoclinic,P2_1/m,11,0.9419000000000001,False,False,1.79669408,,,,,,,-7.006808721818182,-2.687342402727273,0.06756481431817901,False,,1.9958859,0.008872645208588001,FiM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'V4+', 'V3+', 'Li+']",{},0.0978002773550118,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1215909,YBi(OF)2,Bi-F-O-Y,"['Bi', 'F', 'O', 'Y']",4,6,86.6528922903256,7.049761159717614,Tetragonal,P-4m2,115,2.1794000000000002,False,False,4.00598763,,,,,,,-7.157801679999999,-3.1373429183333332,0.084917861250001,False,,3e-07,3.46208870899389e-09,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'Y3+', 'O2-', 'Bi3+']",{},0.06924177417987781,False,True,False,Janela IBSC (1.8–2.6 eV),False,False,False
mp-1105287,Ti4Pb2O9F2,F-O-Pb-Ti,"['F', 'O', 'Pb', 'Ti']",4,17,219.69831050937296,5.954853818776503,Monoclinic,C2/m,12,2.3006,False,False,3.16040322,,,,,,,-8.26376779882353,-3.124555092843137,0.008852272205887001,False,,0.0007997,3.639991578205069e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Pb2+', 'Ti4+']",{'icsd': ['icsd-239108']},0.07737883810114567,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,True
mp-23795,CuH4(OF)2,Cu-F-H-O,"['Cu', 'F', 'H', 'O']",4,9,85.12760796114947,2.6835706406214763,Monoclinic,C2/m,12,0.3971,False,False,-0.52115503,,,,,,,-4.950907023333333,-1.461629336111111,0.022025053888888,False,,0.9998769,0.011745624292137002,FM,1,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'H+', 'Cu2+']",{'icsd': ['icsd-31768']},0.10572363320848178,False,False,True,Gap estreito (<1.0 eV),False,False,True
mp-632759,CuH4(OF)2,Cu-F-H-O,"['Cu', 'F', 'H', 'O']",4,9,78.92948342433807,2.894304378032126,Monoclinic,C2/m,12,0.2657,False,False,-0.10777752,,,,,,,-4.953323666666667,-1.4640459794444451,0.019608410555554002,False,,0.9999345,0.012668707010587001,FM,1,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'H+', 'Cu2+']","{'icsd': ['icsd-34246', 'icsd-27866', 'icsd-9485']}",0.11402583178727395,False,False,True,Gap estreito (<1.0 eV),False,False,True
mp-643902,SnH4(NF)2,F-H-N-Sn,"['F', 'H', 'N', 'Sn']",4,9,87.94757860674551,3.563827669505965,Monoclinic,C2/m,12,3.1084,False,False,1.21571847,2.811975979999999,3.345575113333333,6.157551093333333,1.676894743268044,,,-5.387895724444444,-1.155173741111111,0.0,True,-0.016485627708332,0.0001883,2.141048144622339e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['N3-', 'H+', 'Sn4+', 'F-']",{'icsd': ['icsd-89465']},0.10233368720977734,False,False,True,Gap largo (>2.6 eV),True,False,True
mp-752518,Li4Fe(OF)2,F-Fe-Li-O,"['F', 'Fe', 'Li', 'O']",4,36,381.1158152599977,2.6770492278092393,Monoclinic,C2/m,12,3.006,False,False,0.34160838,2.887200676029538,6.132699121417549,9.019899797447088,1.699176469949351,,,-5.671863779722222,-2.357492731203704,0.09351094166666701,False,,1.3e-06,3.4110366139309602e-09,AFM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Fe2+', 'Li+']",{},0.09445947546270352,False,False,False,Gap largo (>2.6 eV),True,False,False
mp-759151,Li5NiO3F2,F-Li-Ni-O,"['F', 'Li', 'Ni', 'O']",4,11,102.1081153222897,2.917395533914261,Monoclinic,C2/m,12,0.0,False,True,0.96075186,,,,,,,-5.26143328,-2.170857027424243,0.08694211030302901,False,,1.0000617,0.009794145125913001,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Ni3+', 'Li+']",{},0.10772894950886194,False,False,False,Metal,False,False,False
mp-759288,GaH5(NF)2,F-Ga-H-N,"['F', 'Ga', 'H', 'N']",4,20,164.7715045934353,2.8373705899307353,Monoclinic,C2/m,12,2.7259,False,False,0.67648654,,,,,,,-5.1482563985,-1.0974375528749991,0.107269685833332,False,,0.00045139999999900006,2.739551363045478e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['N3-', 'Ga3+', 'H+', 'F-']",{'icsd': ['icsd-410880']},0.12138021103435881,False,False,False,Gap largo (>2.6 eV),False,False,True
mp-759243,Li3V2(O2F)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,22,224.44682946448663,3.324830241517264,Monoclinic,C2/m,12,1.2691,False,False,2.872662339999999,,,,,,,-6.999791448636364,-2.680325129545454,0.07458208749999701,False,,6.0009893,0.026736796925659,FM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'V4+', 'V3+', 'Li+']",{},0.09801876040080565,True,False,False,Janela PV (1.0–1.8 eV),False,False,False
mp-760200,Li3V2(O2F)2,F-Li-O-V,"['F', 'Li', 'O', 'V']",4,33,340.5956125270444,3.286511534952342,Monoclinic,C2/m,12,0.0,False,True,1.68961418,,,,,,,-6.993100967272727,-2.6736346481818183,0.081272568863634,False,,9.0006929,0.026426332486256,FM,6,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Li+', 'V3.50+']",{},0.09688909306598802,False,False,False,Metal,False,False,False
mp-850355,Li4Co(OF)2,Co-F-Li-O,"['Co', 'F', 'Li', 'O']",4,36,374.12667770721777,2.7818868173128983,Monoclinic,C2/m,12,1.8632,False,False,0.77273757,,,,,,,-5.461458155555555,-2.295598717037037,0.09128578256944601,False,,9e-06,2.405602309665598e-08,AFM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Li+', 'Co2+']",{},0.09622409238662394,False,True,False,Janela IBSC (1.8–2.6 eV),False,False,False
mp-1147537,K2Cu(BrF)2,Br-Cu-F-K,"['Br', 'Cu', 'F', 'K']",4,7,167.8217529848928,3.359705897844259,Tetragonal,P4/mmm,123,0.0,False,True,-1.38486747,,,,,,,-3.691895738571428,-1.7685323192142852,0.22153626642857002,False,,0.481016699999999,0.002866235702133,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Br-', 'K+', 'Cu2+', 'F-']",{},0.04171092171007256,False,False,False,Metal,False,False,False
mp-1147659,K2Cu(IF)2,Cu-F-I-K,"['Cu', 'F', 'I', 'K']",4,7,210.67938480527894,3.417154303551918,Tetragonal,P4/mmm,123,0.0,False,True,-0.5064562300000001,,,,,,,-3.55516051,-1.6640639249285711,0.136910863764478,False,,0.1357093,0.0006441508272170001,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'I-', 'Cu2+', 'F-']",{},0.03322584222689738,False,False,False,Metal,False,False,False
mp-1214823,AlTlFe2F2,Al-F-Fe-Tl,"['Al', 'F', 'Fe', 'Tl']",4,6,151.85707572342972,4.166754429455068,Tetragonal,P4/mmm,123,0.0,False,True,1.81763262,,,,,,,-4.789720355,-0.30892116888889004,1.454650513333335,False,,6.2380122,0.041078179401801,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],"{'pf': ['pf-13427', 'pf-2908', 'pf-34167']}",0.03951083590551634,False,False,False,Metal,False,False,True
mp-1209296,RbAlFe2F2,Al-F-Fe-Rb,"['Al', 'F', 'Fe', 'Rb']",4,12,326.67111427365325,2.664988059983662,Tetragonal,P4/mbm,127,0.0,False,True,2.01095044,,,,,,,-4.838294530833333,-0.589318352083333,1.385538259722229,False,,12.3005918,0.037654360188381,FM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],{'pf': ['pf-13227']},0.036734193736969255,False,False,False,Metal,False,False,True
mp-1211735,KAlFe2F2,Al-F-Fe-K,"['Al', 'F', 'Fe', 'K']",4,12,278.0838474864898,2.576841096886221,Tetragonal,P4/mbm,127,0.0,False,True,1.81976922,,,,,,,-4.779026206666667,-0.5049107528749991,1.483742401666663,False,,12.7797179,0.045956347394901,FM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],"{'pf': ['pf-23768', 'pf-10792']}",0.04315245242923719,False,False,False,Metal,False,False,True
mp-760048,Li2CoOF2,Co-F-Li-O,"['Co', 'F', 'Li', 'O']",4,24,219.9282852637654,3.829890018238369,Tetragonal,P4/nmm,129,0.18250000000000002,False,False,2.18773957,,,,,,,-5.779667691666667,-2.491846323611111,0.041935987916667,False,,0.0011763,5.348561684956687e-06,AFM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Li+', 'Co2+']",{},0.1091264817129648,False,False,True,Gap estreito (<1.0 eV),False,False,False
mp-753392,Li2NiOF2,F-Li-Ni-O,"['F', 'Li', 'Ni', 'O']",4,12,107.00638590404358,3.928309425158827,Tetragonal,P4/nmm,129,2.3369,False,False,2.9638290400000002,,,,,,,-5.540068759166666,-2.477794064444444,0.038072965,False,,3.9991651999999993,0.037373145221315004,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Li+', 'Ni2+']",{},0.11214283987462978,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,False
mp-1211820,KC4(OF)2,C-F-K-O,"['C', 'F', 'K', 'O']",4,36,517.7446401697014,2.015909925700272,Monoclinic,P2/c,13,3.7597,False,False,-0.52125885,,,,,,,-7.0511394436111114,-1.297925325527778,0.244331037083333,False,,9.810000000000001e-05,1.894756456925285e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'O2-', 'F-', 'C2+', 'C+']",{'pf': ['pf-12363']},0.06953234704312973,False,False,False,Gap largo (>2.6 eV),False,False,True
mp-753308,Li3Mn(OF)2,F-Li-Mn-O,"['F', 'Li', 'Mn', 'O']",4,32,295.2431656317133,3.279122324117224,Monoclinic,P2/c,13,1.1931,False,False,1.93081367,,,,,,,-6.169339291875,-2.59278796036638,0.069525968749999,False,,3e-07,1.0161115816452812e-09,AFM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['F-', 'O2-', 'Li+', 'Mn3+']",{},0.1083852353754967,True,False,False,Janela PV (1.0–1.8 eV),False,False,False
